OBJECTID,FOD_ID,FIRE_NAME,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,COUNTY,FIPS_NAME
279586,284972,BIG GOOSE,,,2004,1970-01-01 00:00:00.002453176,172,1545.0,11.0,Powerline,1970-01-01 00:00:00.002453176,172.0,2145.0,12.0,C,48.1493,-119.327,WA,,
279587,284973,HUTCHINSON,,,2004,1970-01-01 00:00:00.002453176,172,1742.0,11.0,Powerline,1970-01-01 00:00:00.002453176,172.0,2030.0,0.4,B,48.2157,-119.2589,WA,,
279605,284991,FALLS CREE,,,2004,1970-01-01 00:00:00.002453181,177,1800.0,11.0,Powerline,1970-01-01 00:00:00.002453181,177.0,2000.0,0.1,A,48.1388,-118.2572,WA,,
279714,285101,NORTH STAR,,,2004,1970-01-01 00:00:00.002453284,280,1558.0,11.0,Powerline,1970-01-01 00:00:00.002453284,280.0,1817.0,0.5,B,48.2504,-118.9711,WA,,
279749,285136,BOURGEAU L,,,2005,1970-01-01 00:00:00.002453547,177,1757.0,11.0,Powerline,1970-01-01 00:00:00.002453547,177.0,2123.0,0.5,B,48.2292,-118.2183,WA,,
279763,285150,N ELMER CI,,,2005,1970-01-01 00:00:00.002453567,197,1155.0,11.0,Powerline,1970-01-01 00:00:00.002453567,197.0,1300.0,0.2,A,48.0069,-118.9486,WA,,
279793,285180,VARGAS,,,2005,1970-01-01 00:00:00.002453632,262,944.0,11.0,Powerline,1970-01-01 00:00:00.002453632,262.0,1150.0,0.5,B,48.1819,-118.9708,WA,,
279835,285222,APPLE FIRE,,,2006,1970-01-01 00:00:00.002453913,178,1122.0,11.0,Powerline,1970-01-01 00:00:00.002453913,178.0,1400.0,0.5,B,48.0431,-119.5936,WA,,
279891,285279,SOUTH KRAMER,,,2006,1970-01-01 00:00:00.002453967,232,719.0,11.0,Powerline,1970-01-01 00:00:00.002453968,233.0,1430.0,79.0,C,48.2481,-119.5336,WA,,
279896,285284,NESPELEM BALLFIELD,,,2006,1970-01-01 00:00:00.002453975,240,1449.0,11.0,Powerline,1970-01-01 00:00:00.002453975,240.0,1618.0,0.1,A,48.1675,-118.9792,WA,,
279902,285290,HIGHWAY 17,,,2006,1970-01-01 00:00:00.002454003,268,1427.0,11.0,Powerline,1970-01-01 00:00:00.002454003,268.0,1945.0,13.0,C,48.0758,-119.6389,WA,,
279903,285291,DELFIELD RD POLE,,,2006,1970-01-01 00:00:00.002454003,268,1441.0,11.0,Powerline,1970-01-01 00:00:00.002454003,268.0,1520.0,0.1,A,48.1214,-119.5931,WA,,
279908,285296,146 HALEY CREEK ROAD,,,2006,1970-01-01 00:00:00.002454037,302,1636.0,11.0,Powerline,1970-01-01 00:00:00.002454038,303.0,1138.0,0.2,A,48.3547,-119.3406,WA,,
279963,285351,FOSTER'S,,,2007,1970-01-01 00:00:00.002454270,170,2110.0,11.0,Powerline,1970-01-01 00:00:00.002454271,171.0,100.0,0.1,A,48.0214,-118.7139,WA,,
279991,285380,SOUTH OF MALOTT,,,2007,1970-01-01 00:00:00.002454290,190,1753.0,11.0,Powerline,1970-01-01 00:00:00.002454290,190.0,2143.0,2.3,B,48.2372,-119.7314,WA,,
280027,285416,CHIEF JOE,,,2007,1970-01-01 00:00:00.002454310,210,1227.0,11.0,Powerline,1970-01-01 00:00:00.002454311,211.0,1800.0,24.5,C,48.0019,-119.6469,WA,,
280035,285424,LOWER HUD POWERLINE,,,2007,1970-01-01 00:00:00.002454343,243,1630.0,11.0,Powerline,1970-01-01 00:00:00.002454343,243.0,1820.0,0.1,A,48.2994,-118.1964,WA,,
280040,285429,TOM'S TREE,,,2007,1970-01-01 00:00:00.002454369,269,1037.0,11.0,Powerline,1970-01-01 00:00:00.002454369,269.0,1229.0,0.1,A,48.1792,-118.9533,WA,,
280041,285430,AGENCY SUB STATION,,,2007,1970-01-01 00:00:00.002454378,278,1326.0,11.0,Powerline,1970-01-01 00:00:00.002454378,278.0,1400.0,0.1,A,48.1289,-118.9756,WA,,
280149,285538,CACTUS JACK,,,2008,1970-01-01 00:00:00.002454657,192,1623.0,11.0,Powerline,1970-01-01 00:00:00.002454657,192.0,1930.0,0.6,B,48.3669,-119.2706,WA,,
280151,285540,HWY 155 MM 73,HWY 155 MM 73,,2008,1970-01-01 00:00:00.002454657,192,1703.0,11.0,Powerline,1970-01-01 00:00:00.002454662,197.0,1800.0,1420.0,F,48.3394,-119.4231,WA,,
280152,285541,ABRAHAM CANYON,,INCHELIUM COMPLEX,2008,1970-01-01 00:00:00.002454657,192,1706.0,11.0,Powerline,1970-01-01 00:00:00.002454672,207.0,1800.0,372.0,E,48.3872,-118.2947,WA,,
280153,285542,TWIN LAKES TAVERN,,,2008,1970-01-01 00:00:00.002454657,192,1715.0,11.0,Powerline,1970-01-01 00:00:00.002454657,192.0,2100.0,0.3,B,48.2964,-118.3578,WA,,
280154,285543,TWIN LAKES ROAD,,,2008,1970-01-01 00:00:00.002454657,192,1803.0,11.0,Powerline,1970-01-01 00:00:00.002454657,192.0,2227.0,0.1,A,48.2794,-118.3744,WA,,
280155,285544,BUTLER FLATS,,,2008,1970-01-01 00:00:00.002454657,192,1914.0,11.0,Powerline,1970-01-01 00:00:00.002454658,193.0,2100.0,44.2,C,48.2639,-118.2106,WA,,
280156,285545,ANDERSON CREEK,,,2008,1970-01-01 00:00:00.002454657,192,2216.0,11.0,Powerline,1970-01-01 00:00:00.002454658,193.0,850.0,1.0,B,48.3864,-118.7483,WA,,
280198,285587,REBECCA LAKE #2,,,2008,1970-01-01 00:00:00.002454747,282,1311.0,11.0,Powerline,1970-01-01 00:00:00.002454747,282.0,1440.0,0.1,A,48.0542,-118.9467,WA,,
280324,285713,GOOSE LAKE SUBSTATIO,,,2009,1970-01-01 00:00:00.002455048,217,859.0,11.0,Powerline,1970-01-01 00:00:00.002455048,217.0,1800.0,0.3,B,48.1486,-119.3272,WA,,
280351,285740,BEAVER DAM,,,2009,1970-01-01 00:00:00.002455066,235,1202.0,11.0,Powerline,1970-01-01 00:00:00.002455066,235.0,1910.0,0.2,A,48.2861,-118.4211,WA,,
280473,285862,POWERLINE,,,2002,1970-01-01 00:00:00.002452386,112,1730.0,11.0,Powerline,1970-01-01 00:00:00.002452386,112.0,2010.0,0.1,A,47.9332,-118.3011,WA,,
280501,285890,SRCORNER,,,2002,1970-01-01 00:00:00.002452503,229,1544.0,11.0,Powerline,1970-01-01 00:00:00.002452503,229.0,2200.0,6.0,B,47.91413,-117.836975,WA,,
280596,285985,CEMETARY R,,,2004,1970-01-01 00:00:00.002453219,215,1930.0,11.0,Powerline,1970-01-01 00:00:00.002453219,215.0,2359.0,1.0,B,47.997877,-117.752962,WA,,
280899,286296,FT SIMCOE,,,2001,1970-01-01 00:00:00.002452108,199,800.0,11.0,Powerline,1970-01-01 00:00:00.002452108,199.0,843.0,2.5,B,46.334,-120.8187,WA,,
280919,286316,TECUMSEH,,,2002,1970-01-01 00:00:00.002452344,70,1303.0,11.0,Powerline,1970-01-01 00:00:00.002452344,70.0,1457.0,1.0,B,46.3115,-120.6345,WA,,
281039,286436,ISLAND RD,,,2003,1970-01-01 00:00:00.002452932,293,1530.0,11.0,Powerline,1970-01-01 00:00:00.002452932,293.0,1930.0,197.0,D,46.3565,-120.5667,WA,,
281041,286438,FRALEY RD,,,2003,1970-01-01 00:00:00.002452940,301,1325.0,11.0,Powerline,1970-01-01 00:00:00.002452941,302.0,100.0,255.0,D,46.3951,-120.3051,WA,,
281237,286634,SIMCOE CREEK,,,2006,1970-01-01 00:00:00.002453973,238,1700.0,11.0,Powerline,1970-01-01 00:00:00.002453973,238.0,1900.0,80.0,C,46.4172,-120.7675,WA,,
281304,286701,WESLEY/EVANS RD.,,,2007,1970-01-01 00:00:00.002454305,205,1218.0,11.0,Powerline,1970-01-01 00:00:00.002454305,205.0,1715.0,78.0,C,46.4337,-120.7553,WA,,
281313,286710,SLAYTON RD.,SLAYTON ROAD,,2007,1970-01-01 00:00:00.002454337,237,1507.0,11.0,Powerline,1970-01-01 00:00:00.002454338,238.0,1100.0,1618.0,F,46.306,-120.2802,WA,,
281325,286722,NORTH CAMAS,,,2007,1970-01-01 00:00:00.002454416,316,1630.0,11.0,Powerline,1970-01-01 00:00:00.002454417,317.0,1145.0,6.0,B,46.45854,-120.41244,WA,,
281337,286734,AHTANUM TOWER,,,2008,1970-01-01 00:00:00.002454631,166,1730.0,11.0,Powerline,1970-01-01 00:00:00.002454631,166.0,2000.0,3.0,B,46.5238,-120.5175,WA,,
281387,286785,SLIDE RANCH RD.,,,2008,1970-01-01 00:00:00.002454696,231,1428.0,11.0,Powerline,1970-01-01 00:00:00.002454696,231.0,1600.0,0.1,A,46.328,-120.7272,WA,,
281515,286916,AHTANUM 1,AHTANUM 1,,2009,1970-01-01 00:00:00.002455108,277,1000.0,11.0,Powerline,1970-01-01 00:00:00.002455108,277.0,1800.0,2750.0,F,46.5069,-120.555,WA,,
282169,287571,VISTAPT,,,2003,1970-01-01 00:00:00.002452726,87,1145.0,11.0,Powerline,1970-01-01 00:00:00.002452726,87.0,1240.0,0.1,A,41.0332,-123.6345,CA,,
282477,287879,SHOEMAKE15,,,2004,1970-01-01 00:00:00.002453250,246,1950.0,11.0,Powerline,1970-01-01 00:00:00.002453250,246.0,2145.0,0.1,A,41.0274,-123.6642,CA,,
283172,288576,MCCONNELL,,,2008,1970-01-01 00:00:00.002454586,121,2000.0,11.0,Powerline,1970-01-01 00:00:00.002454587,122.0,845.0,0.1,A,41.0751,-123.6931,CA,,
283374,288782,BALD HILL # 14,,,2009,1970-01-01 00:00:00.002455005,174,1400.0,11.0,Powerline,1970-01-01 00:00:00.002455005,174.0,1520.0,0.1,A,41.1093,-123.7114,CA,,
283610,289028,HIGHWAY,,,2008,1970-01-01 00:00:00.002454700,235,1112.0,11.0,Powerline,1970-01-01 00:00:00.002454700,235.0,1148.0,0.1,A,39.79651,-123.249941,CA,,
283641,289060,MORALES,,,2000,1970-01-01 00:00:00.002451727,184,1240.0,11.0,Powerline,1970-01-01 00:00:00.002451727,184.0,1300.0,0.5,B,33.2667,-116.9464,CA,,
283656,289076,POWERLINE,,,2000,1970-01-01 00:00:00.002451836,293,2158.0,11.0,Powerline,1970-01-01 00:00:00.002451837,294.0,15.0,0.1,A,32.6903,-116.355,CA,,
284579,290027,DAM FIRE,,,2003,1970-01-01 00:00:00.002452934,295,1648.0,11.0,Powerline,1970-01-01 00:00:00.002452934,295.0,1809.0,0.1,A,48.4972,-113.2673,MT,,
284794,290247,NEW YEAR FIRE,,,2007,1970-01-01 00:00:00.002454102,2,1730.0,11.0,Powerline,1970-01-01 00:00:00.002454102,2.0,2000.0,2.0,B,48.5991,-113.1251,MT,,
284803,290256,WHITETAIL CREEK FIRE,,,2007,1970-01-01 00:00:00.002454205,105,1700.0,11.0,Powerline,1970-01-01 00:00:00.002454205,105.0,1900.0,0.1,A,48.3708,-112.7715,MT,,
285013,290466,BOSS HOG FIRE,,,2009,1970-01-01 00:00:00.002455027,196,1713.0,11.0,Powerline,1970-01-01 00:00:00.002455027,196.0,1745.0,0.1,A,48.485,-113.2704,MT,,
285396,290851,SWAMP,,,2002,1970-01-01 00:00:00.002452490,216,1256.0,11.0,Powerline,1970-01-01 00:00:00.002452490,216.0,2000.0,3.0,B,45.4333,-107.384,MT,,
285457,290913,WIRE,,,2003,1970-01-01 00:00:00.002452783,144,915.0,11.0,Powerline,1970-01-01 00:00:00.002452783,144.0,1047.0,0.1,A,45.3691,-107.3826,MT,,
285775,291232,POWERLINE,,,2005,1970-01-01 00:00:00.002453616,246,1721.0,11.0,Powerline,1970-01-01 00:00:00.002453616,246.0,1800.0,0.5,B,45.3011,-107.4,MT,,
285845,291302,CAMP4,,,2006,1970-01-01 00:00:00.002453903,168,1100.0,11.0,Powerline,1970-01-01 00:00:00.002453903,168.0,1500.0,5.0,B,45.4408,-107.9136,MT,,
286102,291561,BILL,,,2007,1970-01-01 00:00:00.002454312,212,1134.0,11.0,Powerline,1970-01-01 00:00:00.002454312,212.0,1200.0,0.6,B,45.4439,-107.3954,MT,,
286109,291569,BUDDY,,,2007,1970-01-01 00:00:00.002454318,218,1043.0,11.0,Powerline,1970-01-01 00:00:00.002454318,218.0,1410.0,97.1,C,45.4258,-108.0476,MT,,
286272,291732,MERMAIDER,,,2008,1970-01-01 00:00:00.002454685,220,1746.0,11.0,Powerline,1970-01-01 00:00:00.002454685,220.0,2002.0,0.5,B,45.5886,-107.4606,MT,,
286387,291847,SUNDAY,,,2009,1970-01-01 00:00:00.002455045,214,1352.0,11.0,Powerline,1970-01-01 00:00:00.002455045,214.0,1452.0,90.5,C,45.293,-107.0,MT,,
286426,291886,CYLIS,,,2009,1970-01-01 00:00:00.002455077,246,1138.0,11.0,Powerline,1970-01-01 00:00:00.002455077,246.0,1744.0,36.3,C,45.2514,-107.6093,MT,,
286433,291893,SUGAR,,,2009,1970-01-01 00:00:00.002455099,268,900.0,11.0,Powerline,1970-01-01 00:00:00.002455099,268.0,1200.0,13.5,C,45.608,-108.4071,MT,,
286463,291923,THE FUZZ,,,2000,1970-01-01 00:00:00.002451742,199,1459.0,11.0,Powerline,1970-01-01 00:00:00.002451742,199.0,1510.0,0.1,A,48.4833,-108.7507,MT,,
286556,292016,PWERLINE,,,2003,1970-01-01 00:00:00.002452915,276,2000.0,11.0,Powerline,1970-01-01 00:00:00.002452915,276.0,2200.0,0.1,A,47.95,-108.7174,MT,,
286794,292254,POWER POLE,,,2009,1970-01-01 00:00:00.002455074,243,1900.0,11.0,Powerline,1970-01-01 00:00:00.002455074,243.0,2230.0,1.5,B,47.975,-108.7479,MT,,
286801,292261,2 BUCKS,,,2009,1970-01-01 00:00:00.002455141,310,1200.0,11.0,Powerline,1970-01-01 00:00:00.002455141,310.0,1730.0,1.0,B,48.4742,-108.6321,MT,,
286836,292296,CROWLEY,,,2000,1970-01-01 00:00:00.002451656,113,1159.0,11.0,Powerline,1970-01-01 00:00:00.002451656,113.0,2359.0,816.0,E,48.4397,-105.3842,MT,,
286853,292313,S SHAGUN,,,2000,1970-01-01 00:00:00.002451686,143,1135.0,11.0,Powerline,1970-01-01 00:00:00.002451686,143.0,1300.0,0.4,B,48.5203,-105.1158,MT,,
286913,292373,N FT KIPP,,,2000,1970-01-01 00:00:00.002451814,271,1230.0,11.0,Powerline,1970-01-01 00:00:00.002451814,271.0,1800.0,32.5,C,48.227,-104.73,MT,,
286943,292404,FREDRICKS,,,2001,1970-01-01 00:00:00.002452028,119,1245.0,11.0,Powerline,1970-01-01 00:00:00.002452028,119.0,1315.0,1.1,B,48.1164,-105.1841,MT,,
286949,292410,OSWEGOSTRU,,,2001,1970-01-01 00:00:00.002452042,133,2240.0,11.0,Powerline,1970-01-01 00:00:00.002452042,133.0,2359.0,2.0,B,48.0986,-105.7672,MT,,
287004,292465,W.P. MDU,,,2001,1970-01-01 00:00:00.002452212,303,1156.0,11.0,Powerline,1970-01-01 00:00:00.002452212,303.0,1300.0,2.0,B,48.095,-105.7147,MT,,
287019,292480,WOLFCREEK2,,,2001,1970-01-01 00:00:00.002452261,352,1230.0,11.0,Powerline,1970-01-01 00:00:00.002452261,352.0,1700.0,107.5,D,48.1595,-105.7328,MT,,
287406,292868,WINDYHILLR,,,2005,1970-01-01 00:00:00.002453433,63,1359.0,11.0,Powerline,1970-01-01 00:00:00.002453433,63.0,1601.0,0.4,B,48.2264,-105.5608,MT,,
287417,292879,6MINFTKIPP,,,2005,1970-01-01 00:00:00.002453460,90,1201.0,11.0,Powerline,1970-01-01 00:00:00.002453460,90.0,1600.0,79.4,C,48.2281,-104.7283,MT,,
287489,292951,GRAINGERTR,,,2005,1970-01-01 00:00:00.002453546,176,2138.0,11.0,Powerline,1970-01-01 00:00:00.002453546,176.0,2200.0,0.1,A,48.1067,-105.1508,MT,,
287512,292974,WINDY HILL,,,2005,1970-01-01 00:00:00.002453567,197,1745.0,11.0,Powerline,1970-01-01 00:00:00.002453567,197.0,1821.0,1.1,B,48.1142,-105.5611,MT,,
287575,293037,NFRAZER,,,2005,1970-01-01 00:00:00.002453612,242,1030.0,11.0,Powerline,1970-01-01 00:00:00.002453612,242.0,1500.0,258.0,D,48.1753,-106.0489,MT,,
287837,293300,1 MI N WILSONS,,,2006,1970-01-01 00:00:00.002453954,219,1755.0,11.0,Powerline,1970-01-01 00:00:00.002453954,219.0,1905.0,5.0,B,48.125,-105.2478,MT,,
287846,293309,TOAVS AGAIN,,,2006,1970-01-01 00:00:00.002453958,223,756.0,11.0,Powerline,1970-01-01 00:00:00.002453958,223.0,1129.0,1.0,B,48.1358,-105.8264,MT,,
287941,293404,DRIVE IN RD,,,2007,1970-01-01 00:00:00.002454209,109,1134.0,11.0,Powerline,1970-01-01 00:00:00.002454209,109.0,1210.0,0.5,B,48.1814,-105.1503,MT,,
287950,293413,WINDY HILL,,,2007,1970-01-01 00:00:00.002454230,130,1720.0,11.0,Powerline,1970-01-01 00:00:00.002454230,130.0,1758.0,0.1,A,48.1172,-105.56,MT,,
287951,293414,NYGARDS,,,2007,1970-01-01 00:00:00.002454237,137,1213.0,11.0,Powerline,1970-01-01 00:00:00.002454237,137.0,1309.0,0.3,B,48.1078,-105.2022,MT,,
288268,293733,ELECTRIC,,,2000,1970-01-01 00:00:00.002451787,244,1353.0,11.0,Powerline,1970-01-01 00:00:00.002451787,244.0,1700.0,1.0,B,45.6394,-106.2986,MT,,
288484,293953,DOAN,,,2003,1970-01-01 00:00:00.002452881,242,1307.0,11.0,Powerline,1970-01-01 00:00:00.002452881,242.0,1631.0,1.5,B,45.6219,-106.2878,MT,,
288564,294033,ROBINSON,,,2004,1970-01-01 00:00:00.002453183,179,2205.0,11.0,Powerline,1970-01-01 00:00:00.002453184,180.0,32.0,1.0,B,45.6383,-106.2939,MT,,
289010,294479,BRUCE E,,,2001,1970-01-01 00:00:00.002452041,132,1545.0,11.0,Powerline,1970-01-01 00:00:00.002452041,132.0,1630.0,0.2,A,48.2597,-109.7605,MT,,
289033,294502,DRY FORK,,,2001,1970-01-01 00:00:00.002452104,195,1140.0,11.0,Powerline,1970-01-01 00:00:00.002452104,195.0,1229.0,1.0,B,48.3161,-109.9988,MT,,
289056,294525,SIX MILE,,,2002,1970-01-01 00:00:00.002452377,103,1415.0,11.0,Powerline,1970-01-01 00:00:00.002452377,103.0,1500.0,100.0,D,48.3861,-109.923,MT,,
289663,295138,WARREN,,,2003,1970-01-01 00:00:00.002452788,149,1711.0,11.0,Powerline,1970-01-01 00:00:00.002452788,149.0,1830.0,0.5,B,42.9941,-108.8704,WY,,
289861,295336,SUNDANCE #1,,,2008,1970-01-01 00:00:00.002454592,127,910.0,11.0,Powerline,1970-01-01 00:00:00.002454592,127.0,930.0,0.5,B,43.0252,-108.7251,WY,,
290177,295655,BOTONE,,,2003,1970-01-01 00:00:00.002452641,2,1500.0,11.0,Powerline,1970-01-01 00:00:00.002452641,2.0,1530.0,1.0,B,35.0803,-98.1031,OK,,
290259,295737,ERATETE,,,2004,1970-01-01 00:00:00.002453036,32,2358.0,11.0,Powerline,1970-01-01 00:00:00.002453037,33.0,600.0,10.0,C,34.9478,-98.4358,OK,,
290276,295754,POPWERLINE,,,2004,1970-01-01 00:00:00.002453074,70,1000.0,11.0,Powerline,1970-01-01 00:00:00.002453074,70.0,2259.0,160.0,D,34.8986,-98.138,OK,,
290305,295783,TATORSALAD,,,2004,1970-01-01 00:00:00.002453216,212,1500.0,11.0,Powerline,1970-01-01 00:00:00.002453216,212.0,1800.0,7.0,B,34.8311,-98.1053,OK,,
290308,295786,KETCH,,,2004,1970-01-01 00:00:00.002453256,252,1400.0,11.0,Powerline,1970-01-01 00:00:00.002453256,252.0,2200.0,1.0,B,34.7825,-98.4758,OK,,
290352,295830,TO-QUAT,,,2005,1970-01-01 00:00:00.002453544,174,1500.0,11.0,Powerline,1970-01-01 00:00:00.002453544,174.0,1800.0,54.0,C,34.9258,-98.2319,OK,,
290419,295897,LENA,,,2005,1970-01-01 00:00:00.002453709,339,1530.0,11.0,Powerline,1970-01-01 00:00:00.002453709,339.0,2100.0,10.0,C,34.2586,-98.3586,OK,,
290427,295905,BEAVER CR.,,,2005,1970-01-01 00:00:00.002453728,358,1140.0,11.0,Powerline,1970-01-01 00:00:00.002453728,358.0,1900.0,320.0,E,34.4203,-98.1514,OK,,
290432,295910,COOKIETOWN,COOKIETOWN,,2006,1970-01-01 00:00:00.002453736,1,1340.0,11.0,Powerline,1970-01-01 00:00:00.002453738,3.0,800.0,1100.0,F,34.2872,-98.3853,OK,,
290446,295925,ATTYB,,,2006,1970-01-01 00:00:00.002453778,43,1158.0,11.0,Powerline,1970-01-01 00:00:00.002453778,43.0,2200.0,12.0,C,34.3042,-98.4153,OK,,
290463,295942,KETCH,,,2006,1970-01-01 00:00:00.002453802,67,1318.0,11.0,Powerline,1970-01-01 00:00:00.002453802,67.0,1600.0,15.0,C,34.7744,-98.4775,OK,,
290466,295945,GOMEZ,,,2006,1970-01-01 00:00:00.002453806,71,1456.0,11.0,Powerline,1970-01-01 00:00:00.002453807,72.0,200.0,160.0,D,35.0439,-98.5725,OK,,
290475,295954,COGAR-1,,,2006,1970-01-01 00:00:00.002453820,85,1400.0,11.0,Powerline,1970-01-01 00:00:00.002453820,85.0,2330.0,301.0,E,35.2464,-98.1292,OK,,
290479,295958,CEMENT,,,2006,1970-01-01 00:00:00.002453831,96,1330.0,11.0,Powerline,1970-01-01 00:00:00.002453834,99.0,900.0,640.0,E,34.93,-98.1511,OK,,
290480,295959,KRPT,,,2006,1970-01-01 00:00:00.002453831,96,1535.0,11.0,Powerline,1970-01-01 00:00:00.002453833,98.0,1800.0,449.0,E,35.1172,-98.273,OK,,
290481,295960,CITATION,,,2006,1970-01-01 00:00:00.002453834,99,1010.0,11.0,Powerline,1970-01-01 00:00:00.002453834,99.0,1500.0,25.0,C,34.9358,-98.1203,OK,,
290501,295980,FUSE BOX,,,2006,1970-01-01 00:00:00.002453915,180,845.0,11.0,Powerline,1970-01-01 00:00:00.002453915,180.0,1100.0,2.0,B,34.943,-98.445,OK,,
290506,295985,BIGBOW,,,2006,1970-01-01 00:00:00.002453928,193,1545.0,11.0,Powerline,1970-01-01 00:00:00.002453928,193.0,2200.0,84.0,C,34.4497,-98.1675,OK,,
290518,295997,LATONKA,,,2006,1970-01-01 00:00:00.002453969,234,1715.0,11.0,Powerline,1970-01-01 00:00:00.002453969,234.0,1930.0,2.0,B,34.7464,-98.4833,OK,,
290519,295998,SQUIRREL,,,2006,1970-01-01 00:00:00.002453971,236,931.0,11.0,Powerline,1970-01-01 00:00:00.002453971,236.0,1130.0,10.0,C,34.7511,-98.4575,OK,,
290529,296008,SMOKIN POLE,,,2007,1970-01-01 00:00:00.002454119,19,1130.0,11.0,Powerline,1970-01-01 00:00:00.002454119,19.0,1300.0,1.0,B,34.9572,-98.3403,OK,,
290588,296067,SUB,,,2007,1970-01-01 00:00:00.002454454,354,1530.0,11.0,Powerline,1970-01-01 00:00:00.002454454,354.0,2000.0,10.0,C,34.7389,-98.4742,OK,,
290593,296072,STEVENS,,,2008,1970-01-01 00:00:00.002454466,1,1230.0,11.0,Powerline,1970-01-01 00:00:00.002454466,1.0,1600.0,20.0,C,35.1022,-98.3986,OK,,
290597,296076,GOODINS,,,2008,1970-01-01 00:00:00.002454469,4,1245.0,11.0,Powerline,1970-01-01 00:00:00.002454469,4.0,1400.0,1.0,B,34.8397,-98.3286,OK,,
290598,296077,MCINTYRRE,,,2008,1970-01-01 00:00:00.002454469,4,1249.0,11.0,Powerline,1970-01-01 00:00:00.002454470,5.0,1900.0,1200.0,F,34.9955,-98.178,OK,,
290612,296091,FRYED PIE 2,,,2008,1970-01-01 00:00:00.002454494,29,800.0,11.0,Powerline,1970-01-01 00:00:00.002454495,30.0,600.0,80.0,C,34.9692,-98.2619,OK,,
290613,296092,VANDENTER,,,2008,1970-01-01 00:00:00.002454495,30,1106.0,11.0,Powerline,1970-01-01 00:00:00.002454495,30.0,1300.0,14.0,C,35.0433,-98.2336,OK,,
290632,296111,STANDS ALONE,,,2008,1970-01-01 00:00:00.002454525,60,1354.0,11.0,Powerline,1970-01-01 00:00:00.002454525,60.0,1600.0,45.0,C,35.1067,-98.2336,OK,,
290640,296119,AUBERT,,,2008,1970-01-01 00:00:00.002454530,65,1514.0,11.0,Powerline,1970-01-01 00:00:00.002454530,65.0,2200.0,62.0,C,34.9467,-99.1111,OK,,
290641,296120,AKEEN / GRIMES,,,2008,1970-01-01 00:00:00.002454533,68,1607.0,11.0,Powerline,1970-01-01 00:00:00.002454533,68.0,1930.0,25.0,C,35.1158,-98.1853,OK,,
290648,296127,EAST BINGER UNIT 64,,,2008,1970-01-01 00:00:00.002454545,80,1315.0,11.0,Powerline,1970-01-01 00:00:00.002454545,80.0,1730.0,25.0,C,35.2883,-98.2889,OK,,
290661,296140,PAPPIO,,,2008,1970-01-01 00:00:00.002454611,146,757.0,11.0,Powerline,1970-01-01 00:00:00.002454611,146.0,1030.0,7.0,B,35.1086,-98.6478,OK,,
290664,296143,EXENDINE - 4,,,2008,1970-01-01 00:00:00.002454622,157,1410.0,11.0,Powerline,1970-01-01 00:00:00.002454622,157.0,1730.0,10.0,C,35.2908,-98.305,OK,,
290665,296144,TOMAKERAH - 2,,,2008,1970-01-01 00:00:00.002454622,157,1445.0,11.0,Powerline,1970-01-01 00:00:00.002454622,157.0,1800.0,20.0,C,34.6208,-98.6864,OK,,
290666,296145,KEYES,,,2008,1970-01-01 00:00:00.002454622,157,1938.0,11.0,Powerline,1970-01-01 00:00:00.002454622,157.0,2100.0,3.0,B,35.103,-98.245,OK,,
290701,296180,HORSE,,,2008,1970-01-01 00:00:00.002454681,216,1241.0,11.0,Powerline,1970-01-01 00:00:00.002454681,216.0,1700.0,10.0,C,35.0475,-98.5828,OK,,
290713,296192,TSOODLE,,,2008,1970-01-01 00:00:00.002454742,277,1500.0,11.0,Powerline,1970-01-01 00:00:00.002454742,277.0,1930.0,40.0,C,35.0722,-98.4544,OK,,
290732,296211,HOT-WIRE,,,2008,1970-01-01 00:00:00.002454795,330,1615.0,11.0,Powerline,1970-01-01 00:00:00.002454795,330.0,1800.0,1.0,B,34.9144,-98.2336,OK,,
290734,296213,PUMP JACK,,,2008,1970-01-01 00:00:00.002454796,331,732.0,11.0,Powerline,1970-01-01 00:00:00.002454796,331.0,1030.0,1.0,B,34.9419,-98.408,OK,,
290738,296217,CHOMOCHE,,,2008,1970-01-01 00:00:00.002454802,337,1642.0,11.0,Powerline,1970-01-01 00:00:00.002454802,337.0,2200.0,1.0,B,34.5797,-98.625,OK,,
290762,296241,HIGH - LINE,,,2009,1970-01-01 00:00:00.002454849,18,1814.0,11.0,Powerline,1970-01-01 00:00:00.002454849,18.0,2030.0,0.5,B,34.8544,-98.3861,OK,,
290768,296247,HATCHETVILLE,,,2009,1970-01-01 00:00:00.002454863,32,1130.0,11.0,Powerline,1970-01-01 00:00:00.002454863,32.0,1300.0,1.0,B,34.9344,-98.4439,OK,,
290771,296250,CULP NO. 6-2A-3A,,,2009,1970-01-01 00:00:00.002454867,36,1415.0,11.0,Powerline,1970-01-01 00:00:00.002454867,36.0,2200.0,161.0,D,34.9392,-98.1822,OK,,
290773,296252,HATCHETVILLE-2,,,2009,1970-01-01 00:00:00.002454870,39,1500.0,11.0,Powerline,1970-01-01 00:00:00.002454870,39.0,1900.0,10.0,C,34.9361,-98.4436,OK,,
